antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'basil', 'olive oil', 'parsley'})",frozenset({'salt'}),0.021720767,0.350971401,0.011162061,0.513888889,1.464190209,0.003538693,1.335144547,0.324067623
"frozenset({'basil', 'parsley', 'salt'})",frozenset({'olive oil'}),0.021962109,0.371787136,0.011162061,0.508241758,1.367023515,0.002996831,1.277483141,0.274512563
"frozenset({'basil', 'parsley', 'tomato'})",frozenset({'olive oil'}),0.020272716,0.371787136,0.010438035,0.514880952,1.38488103,0.0029009,1.294966394,0.283667014
"frozenset({'olive oil', 'parsley', 'tomato'})",frozenset({'basil'}),0.020695065,0.205080246,0.010438035,0.504373178,2.459394248,0.006193887,1.603867503,0.605935691
"frozenset({'basil', 'olive oil', 'pepper'})",frozenset({'salt'}),0.018643659,0.350971401,0.015083866,0.809061489,2.305206311,0.008540475,3.399149781,0.576955918
"frozenset({'basil', 'pepper', 'salt'})",frozenset({'olive oil'}),0.029262701,0.371787136,0.015083866,0.515463918,1.386449037,0.004204371,1.29652442,0.28713531
"frozenset({'basil', 'salt', 'tomato'})",frozenset({'olive oil'}),0.037468324,0.371787136,0.019850368,0.52979066,1.424983837,0.005920127,1.336028042,0.309847106
"frozenset({'parmesan cheese', 'onion', 'oregano'})",frozenset({'basil'}),0.029564378,0.205080246,0.017195608,0.581632653,2.836122269,0.011132538,1.900052095,0.667129151
"frozenset({'parmesan cheese', 'basil', 'oregano'})",frozenset({'onion'}),0.034391215,0.283999035,0.017195608,0.5,1.760569365,0.007428536,1.432001931,0.447388153
"frozenset({'basil', 'parsley', 'onion'})",frozenset({'oregano'}),0.022927477,0.162302401,0.013273802,0.578947368,3.567090589,0.009552618,1.989531797,0.736546645
"frozenset({'basil', 'parsley', 'oregano'})",frozenset({'onion'}),0.024254857,0.283999035,0.013273802,0.547263682,1.926991345,0.006385446,1.581496638,0.493014301
"frozenset({'oregano', 'parsley', 'onion'})",frozenset({'basil'}),0.020393387,0.205080246,0.013273802,0.650887574,3.173818962,0.009091521,2.276973532,0.699180833
"frozenset({'basil', 'onion', 'salt'})",frozenset({'oregano'}),0.037287317,0.162302401,0.020453723,0.548543689,3.379763237,0.014401902,1.855545219,0.731392968
"frozenset({'basil', 'salt', 'oregano'})",frozenset({'onion'}),0.039761072,0.283999035,0.020453723,0.514415781,1.811329331,0.009161617,1.474514488,0.466466488
"frozenset({'onion', 'salt', 'oregano'})",frozenset({'basil'}),0.036140944,0.205080246,0.020453723,0.565943239,2.759618487,0.013041929,1.831372817,0.66153974
"frozenset({'basil', 'onion', 'tomato'})",frozenset({'oregano'}),0.044286231,0.162302401,0.025099554,0.566757493,3.491984644,0.017911792,1.933553577,0.746698354
"frozenset({'oregano', 'basil', 'tomato'})",frozenset({'onion'}),0.039761072,0.283999035,0.025099554,0.631259484,2.222752218,0.013807448,1.941747474,0.572885854
"frozenset({'basil', 'onion', 'oregano'})",frozenset({'tomato'}),0.04470858,0.208519368,0.025099554,0.561403509,2.692332684,0.015776949,1.804575842,0.6579928
"frozenset({'oregano', 'onion', 'tomato'})",frozenset({'basil'}),0.038192349,0.205080246,0.025099554,0.657187994,3.204540691,0.017267057,2.318821217,0.715260269
"frozenset({'tomato paste', 'basil', 'onion'})",frozenset({'oregano'}),0.019126342,0.162302401,0.013153131,0.687697161,4.237134849,0.01004888,2.682324634,0.778888755
"frozenset({'tomato paste', 'basil', 'oregano'})",frozenset({'onion'}),0.019186678,0.283999035,0.013153131,0.685534591,2.4138624,0.007704133,2.27688307,0.597184159
"frozenset({'tomato paste', 'onion', 'oregano'})",frozenset({'basil'}),0.020333052,0.205080246,0.013153131,0.646884273,3.154298306,0.008983224,2.251159303,0.697147414
"frozenset({'basil', 'onion', 'tomato sauce'})",frozenset({'oregano'}),0.016109569,0.162302401,0.011765416,0.730337079,4.499853807,0.009150794,3.106461928,0.790505257
"frozenset({'basil', 'tomato sauce', 'oregano'})",frozenset({'onion'}),0.018040304,0.283999035,0.011765416,0.652173913,2.296394824,0.006641987,2.058502775,0.574906298
"frozenset({'onion', 'tomato sauce', 'oregano'})",frozenset({'basil'}),0.01755762,0.205080246,0.011765416,0.670103093,3.267516522,0.008164695,2.409600504,0.706359157
"frozenset({'parmesan cheese', 'parsley', 'basil'})",frozenset({'onion'}),0.020876071,0.283999035,0.010860384,0.520231214,1.831806275,0.0049316,1.492387554,0.463772492
"frozenset({'parmesan cheese', 'basil', 'tomato'})",frozenset({'onion'}),0.031374442,0.283999035,0.017255943,0.55,1.936626301,0.008345632,1.591113256,0.499303487
"frozenset({'basil', 'parsley', 'salt'})",frozenset({'onion'}),0.021962109,0.283999035,0.012127429,0.552197802,1.944365068,0.005890211,1.598922401,0.496599667
"frozenset({'basil', 'parsley', 'onion'})",frozenset({'salt'}),0.022927477,0.350971401,0.012127429,0.528947368,1.507095356,0.00408054,1.377826076,0.344367455
"frozenset({'basil', 'parsley', 'onion'})",frozenset({'tomato'}),0.022927477,0.208519368,0.01303246,0.568421053,2.725986842,0.008251638,1.833918538,0.648017784
"frozenset({'basil', 'parsley', 'tomato'})",frozenset({'onion'}),0.020272716,0.283999035,0.01303246,0.642857143,2.263589183,0.007275029,2.004802703,0.569774603
"frozenset({'tomato', 'parsley', 'onion'})",frozenset({'basil'}),0.024013515,0.205080246,0.01303246,0.542713568,2.646347359,0.008107763,1.738341,0.637427533
"frozenset({'basil', 'onion', 'pepper'})",frozenset({'salt'}),0.016712924,0.350971401,0.013515144,0.80866426,2.304074513,0.007649386,3.392092867,0.575606323
"frozenset({'basil', 'onion', 'salt'})",frozenset({'tomato'}),0.037287317,0.208519368,0.019790033,0.530744337,2.545299952,0.012014905,1.68667252,0.630633633
"frozenset({'basil', 'salt', 'tomato'})",frozenset({'onion'}),0.037468324,0.283999035,0.019790033,0.528180354,1.859796302,0.009149065,1.517531056,0.480302848
"frozenset({'tomato paste', 'basil', 'onion'})",frozenset({'salt'}),0.019126342,0.350971401,0.01104139,0.577287066,1.644826515,0.004328591,1.535388551,0.399677516
"frozenset({'tomato paste', 'basil', 'salt'})",frozenset({'onion'}),0.016531917,0.283999035,0.01104139,0.667883212,2.351709443,0.006346342,2.155871039,0.584439304
"frozenset({'tomato paste', 'basil', 'onion'})",frozenset({'tomato'}),0.019126342,0.208519368,0.01291179,0.675078864,3.237487586,0.008923577,2.435916121,0.704594829
"frozenset({'tomato paste', 'basil', 'tomato'})",frozenset({'onion'}),0.018824665,0.283999035,0.01291179,0.685897436,2.415140026,0.007565603,2.279513277,0.597187181
"frozenset({'tomato paste', 'onion', 'tomato'})",frozenset({'basil'}),0.024858212,0.205080246,0.01291179,0.519417476,2.532752351,0.007813861,1.654075447,0.620599607
"frozenset({'parmesan cheese', 'parsley', 'basil'})",frozenset({'oregano'}),0.020876071,0.162302401,0.011101726,0.531791908,3.276549842,0.007713489,1.7891566,0.70961489
"frozenset({'parmesan cheese', 'parsley', 'oregano'})",frozenset({'basil'}),0.017376614,0.205080246,0.011101726,0.638888889,3.115311693,0.007538125,2.201316241,0.691012286
"frozenset({'parmesan cheese', 'salt', 'oregano'})",frozenset({'basil'}),0.027090624,0.205080246,0.015506215,0.572383073,2.791020024,0.009950463,1.858952966,0.659576388
"frozenset({'oregano', 'parmesan cheese', 'tomato'})",frozenset({'basil'}),0.022022445,0.205080246,0.014963195,0.679452055,3.31310337,0.010446827,2.479877865,0.713889784
"frozenset({'basil', 'parsley', 'salt'})",frozenset({'oregano'}),0.021962109,0.162302401,0.011946422,0.543956044,3.351497202,0.008381919,1.836879072,0.71738109
"frozenset({'parsley', 'salt', 'oregano'})",frozenset({'basil'}),0.019126342,0.205080246,0.011946422,0.624605678,3.045664758,0.008023987,2.117559344,0.684761436
"frozenset({'basil', 'parsley', 'tomato'})",frozenset({'oregano'}),0.020272716,0.162302401,0.011825751,0.583333333,3.594114002,0.008535441,2.010474237,0.736702268
"frozenset({'oregano', 'parsley', 'tomato'})",frozenset({'basil'}),0.017195608,0.205080246,0.011825751,0.687719298,3.353415607,0.008299272,2.545529549,0.714075544
"frozenset({'basil', 'pepper', 'oregano'})",frozenset({'salt'}),0.015506215,0.350971401,0.012187764,0.785992218,2.239476538,0.006745526,3.032733635,0.562184431
"frozenset({'pepper', 'salt', 'oregano'})",frozenset({'basil'}),0.022927477,0.205080246,0.012187764,0.531578947,2.59205339,0.007485791,1.697019699,0.628618104
"frozenset({'oregano', 'salt', 'tomato'})",frozenset({'basil'}),0.029383372,0.205080246,0.017376614,0.59137577,2.883631072,0.011350665,1.945356382,0.672989707
"frozenset({'tomato paste', 'basil', 'salt'})",frozenset({'oregano'}),0.016531917,0.162302401,0.010679377,0.645985401,3.980134589,0.007996207,2.366279815,0.761338602
"frozenset({'tomato paste', 'basil', 'oregano'})",frozenset({'salt'}),0.019186678,0.350971401,0.010679377,0.556603774,1.585894953,0.003945402,1.463766628,0.376668224
"frozenset({'tomato paste', 'salt', 'oregano'})",frozenset({'basil'}),0.017436949,0.205080246,0.010679377,0.612456747,2.98642487,0.007103403,2.051176865,0.676955501
"frozenset({'basil', 'salt', 'water'})",frozenset({'oregano'}),0.018341981,0.162302401,0.010498371,0.572368421,3.526555469,0.007521423,1.958923615,0.729823595
"frozenset({'basil', 'water', 'oregano'})",frozenset({'salt'}),0.016833595,0.350971401,0.010498371,0.623655914,1.776942259,0.004590261,1.724561706,0.444721778
"frozenset({'salt', 'water', 'oregano'})",frozenset({'basil'}),0.01822131,0.205080246,0.010498371,0.57615894,2.809431679,0.00676154,1.875513794,0.656009477
"frozenset({'tomato paste', 'basil', 'tomato'})",frozenset({'oregano'}),0.018824665,0.162302401,0.01236877,0.657051282,4.048315223,0.009313482,2.44263225,0.76743028
"frozenset({'tomato paste', 'basil', 'oregano'})",frozenset({'tomato'}),0.019186678,0.208519368,0.01236877,0.644654088,3.091578951,0.008367976,2.227352576,0.689775182
"frozenset({'tomato paste', 'oregano', 'tomato'})",frozenset({'basil'}),0.018522988,0.205080246,0.01236877,0.667752443,3.256054425,0.008570071,2.392552592,0.705956245
"frozenset({'parmesan cheese', 'basil', 'parsley'})",frozenset({'salt'}),0.020876071,0.350971401,0.010739713,0.514450867,1.465791417,0.003412809,1.336689853,0.324550022
"frozenset({'parmesan cheese', 'basil', 'pepper'})",frozenset({'salt'}),0.016411247,0.350971401,0.01303246,0.794117647,2.262627795,0.007272582,3.152424624,0.567346883
"frozenset({'parmesan cheese', 'salt', 'tomato'})",frozenset({'basil'}),0.028418004,0.205080246,0.014963195,0.526539278,2.567479257,0.009135224,1.678956072,0.628369939
"frozenset({'basil', 'parsley', 'tomato'})",frozenset({'salt'}),0.020272716,0.350971401,0.010196694,0.50297619,1.433097367,0.00308155,1.305829996,0.308464111
"frozenset({'parsley', 'salt', 'tomato'})",frozenset({'basil'}),0.019066007,0.205080246,0.010196694,0.534810127,2.607809073,0.006286632,1.70880709,0.628519706
"frozenset({'basil', 'pepper', 'tomato'})",frozenset({'salt'}),0.015807892,0.350971401,0.01291179,0.816793893,2.327237749,0.007363672,3.542614436,0.579466181
"frozenset({'tomato paste', 'basil', 'salt'})",frozenset({'tomato'}),0.016531917,0.208519368,0.010800048,0.653284672,3.132968792,0.007352823,2.282796771,0.692258286
"frozenset({'tomato paste', 'basil', 'tomato'})",frozenset({'salt'}),0.018824665,0.350971401,0.010800048,0.573717949,1.63465726,0.004193129,1.522533255,0.395699884
"frozenset({'tomato paste', 'salt', 'tomato'})",frozenset({'basil'}),0.019066007,0.205080246,0.010800048,0.566455696,2.762117302,0.006889987,1.833537534,0.650358637
"frozenset({'beef', 'parmesan cheese', 'onion'})",frozenset({'egg'}),0.020695065,0.186979607,0.010619042,0.513119534,2.744254001,0.006749487,1.669856257,0.649034045
"frozenset({'beef', 'parmesan cheese', 'egg'})",frozenset({'onion'}),0.01876433,0.283999035,0.010619042,0.565916399,1.992670149,0.00528999,1.649454076,0.507687207
"frozenset({'beef', 'onion', 'egg'})",frozenset({'parmesan cheese'}),0.016652588,0.316640521,0.010619042,0.637681159,2.013896253,0.005346158,1.886072161,0.511975814
"frozenset({'beef', 'parmesan cheese', 'salt'})",frozenset({'egg'}),0.017255943,0.186979607,0.0103777,0.601398601,3.216386066,0.007151191,2.039682741,0.701191775
"frozenset({'beef', 'parmesan cheese', 'egg'})",frozenset({'salt'}),0.01876433,0.350971401,0.0103777,0.553054662,1.575782701,0.003791957,1.452143124,0.372382237
"frozenset({'beef', 'salt', 'egg'})",frozenset({'parmesan cheese'}),0.015144202,0.316640521,0.0103777,0.685258964,2.164154358,0.005582432,2.171180116,0.546197476
"frozenset({'beef', 'parmesan cheese', 'onion'})",frozenset({'salt'}),0.020695065,0.350971401,0.011222397,0.542274052,1.54506621,0.003959021,1.417941462,0.360233603
"frozenset({'beef', 'parmesan cheese', 'salt'})",frozenset({'onion'}),0.017255943,0.283999035,0.011222397,0.65034965,2.289971342,0.006321725,2.047762761,0.573204496
"frozenset({'beef', 'onion', 'salt'})",frozenset({'parmesan cheese'}),0.022143116,0.316640521,0.011222397,0.506811989,1.600591065,0.004210989,1.385596291,0.383727727
"frozenset({'black pepper', 'butter', 'parmesan cheese'})",frozenset({'salt'}),0.019669362,0.350971401,0.012006758,0.610429448,1.739256948,0.005103374,1.66601042,0.433569868
"frozenset({'black pepper', 'parmesan cheese', 'egg'})",frozenset({'salt'}),0.020514058,0.350971401,0.01357548,0.661764706,1.885523162,0.006375632,1.918867162,0.479479282
"frozenset({'black pepper', 'salt', 'egg'})",frozenset({'parmesan cheese'}),0.022263787,0.316640521,0.01357548,0.609756098,1.925704566,0.006525863,1.751108664,0.491655662
"frozenset({'black pepper', 'garlic clove', 'extra virgin olive oil'})",frozenset({'salt'}),0.021238084,0.350971401,0.01236877,0.582386364,1.659355611,0.00491481,1.554136509,0.405978632
"frozenset({'black pepper', 'salt', 'extra virgin olive oil'})",frozenset({'garlic clove'}),0.023832509,0.296186799,0.01236877,0.518987342,1.752229823,0.005309896,1.463190603,0.43977966
"frozenset({'black pepper', 'onion', 'garlic'})",frozenset({'olive oil'}),0.021057077,0.371787136,0.011584409,0.550143266,1.479726468,0.003755659,1.396473181,0.331172958
"frozenset({'black pepper', 'parmesan cheese', 'garlic'})",frozenset({'olive oil'}),0.021841438,0.371787136,0.010920719,0.5,1.344855566,0.002800353,1.256425727,0.262151493
"frozenset({'black pepper', 'olive oil', 'garlic'})",frozenset({'salt'}),0.026969953,0.350971401,0.017135272,0.635346756,1.810252215,0.00766959,1.779851434,0.459996882
"frozenset({'black pepper', 'garlic', 'salt'})",frozenset({'olive oil'}),0.031917461,0.371787136,0.017135272,0.536862004,1.444003708,0.005268771,1.356426958,0.317618582
"frozenset({'black pepper', 'onion', 'garlic'})",frozenset({'salt'}),0.021057077,0.350971401,0.012972125,0.616045845,1.755259384,0.005581693,1.690380456,0.43953904
"frozenset({'black pepper', 'garlic', 'oregano'})",frozenset({'salt'}),0.016592253,0.350971401,0.011584409,0.698181818,1.989284073,0.005761003,2.150395961,0.505697244
"frozenset({'garlic', 'salt', 'oregano'})",frozenset({'black pepper'}),0.021479426,0.198805358,0.011584409,0.539325843,2.712833541,0.007314184,1.739178614,0.645241142
"frozenset({'black pepper', 'parmesan cheese', 'garlic'})",frozenset({'salt'}),0.021841438,0.350971401,0.013273802,0.607734807,1.731579282,0.005608082,1.654565865,0.431926407
"frozenset({'black pepper', 'garlic', 'tomato'})",frozenset({'salt'}),0.016109569,0.350971401,0.0103777,0.644194757,1.835462248,0.004723702,1.824111957,0.4626309
"frozenset({'black pepper', 'onion', 'garlic clove'})",frozenset({'olive oil'}),0.029866055,0.371787136,0.015204537,0.509090909,1.369307486,0.004100722,1.27969287,0.278006806
"frozenset({'black pepper', 'parmesan cheese', 'garlic clove'})",frozenset({'olive oil'}),0.028055991,0.371787136,0.014782189,0.52688172,1.417159629,0.004351332,1.327813552,0.302860234
"frozenset({'black pepper', 'olive oil', 'garlic clove'})",frozenset({'salt'}),0.036683963,0.350971401,0.023048148,0.628289474,1.790144359,0.010173126,1.74605924,0.458194212
"frozenset({'black pepper', 'salt', 'garlic clove'})",frozenset({'olive oil'}),0.044648244,0.371787136,0.023048148,0.516216216,1.388472504,0.006448505,1.298540556,0.292859755
"frozenset({'black pepper', 'garlic clove', 'tomato'})",frozenset({'olive oil'}),0.024375528,0.371787136,0.01236877,0.507425743,1.364828669,0.003306263,1.275366818,0.273985852
"frozenset({'black pepper', 'onion', 'garlic clove'})",frozenset({'salt'}),0.029866055,0.350971401,0.019850368,0.664646465,1.89373397,0.009368237,1.935356365,0.486471716
"frozenset({'black pepper', 'onion', 'tomato'})",frozenset({'garlic clove'}),0.026547605,0.296186799,0.013877157,0.522727273,1.764856757,0.006014107,1.474656232,0.445200791
"frozenset({'black pepper', 'garlic clove', 'tomato'})",frozenset({'onion'}),0.024375528,0.283999035,0.013877157,0.569306931,2.004608683,0.006954531,1.662439023,0.513670512
"frozenset({'black pepper', 'garlic clove', 'oregano'})",frozenset({'salt'}),0.01942802,0.350971401,0.012791119,0.658385093,1.875893851,0.005972439,1.899883717,0.476171873
"frozenset({'black pepper', 'parmesan cheese', 'garlic clove'})",frozenset({'salt'}),0.028055991,0.350971401,0.017255943,0.615053763,1.75243271,0.007409092,1.686024014,0.441758657
"frozenset({'black pepper', 'parsley', 'garlic clove'})",frozenset({'salt'}),0.01623024,0.350971401,0.010317365,0.635687732,1.811223737,0.004621014,1.781517277,0.455276339
"frozenset({'black pepper', 'garlic clove', 'tomato'})",frozenset({'salt'}),0.024375528,0.350971401,0.016471582,0.675742574,1.925349394,0.007916469,2.001584382,0.492621664
"frozenset({'black pepper', 'onion', 'oregano'})",frozenset({'olive oil'}),0.020333052,0.371787136,0.010981055,0.540059347,1.452603638,0.003421488,1.365856355,0.318047845
"frozenset({'black pepper', 'olive oil', 'onion'})",frozenset({'salt'}),0.032641487,0.350971401,0.02141909,0.656192237,1.869645888,0.009962862,1.887765979,0.480834511
"frozenset({'black pepper', 'onion', 'salt'})",frozenset({'olive oil'}),0.04217449,0.371787136,0.02141909,0.507868383,1.366019245,0.005739157,1.276513929,0.27974395
